CNPY4	8.255970495	5.361874156	4.851818254222222	4.546300898	0	1	1	0.908	0.974	0.9615555555555555
COA3	4.514260311	5.021852149	4.555769836	3.618269204	1	1	1	0.99	0.861	0.94
COASY	4.109725664	4.839977473777777	4.928716383	4.484143144	1	2	2	0.143	0.985	0.98
COG2	4.338949495	4.114980176	4.244128579	4.153462167	1	1	1	0.999	0.786	0.994
COG3	4.451587678	4.264101401	4.228452872	4.315980311	0	1	1	0.915	0.8510000000000001	0.947
COG4	4.376071438	4.070461622	4.062337766	4.146320124	1	1	1	0.979	0.535	0.995
COG5	4.54335861	4.135486506	7.413250924	4.088712063	1	1	1	0.998	0.7719999999999998	0.945
COG6	4.281252806	4.072746324	4.33290204	4.022955966	1	1	1	0.379	0.9076666666666665	0.997
COG7	4.431269078	4.194039056	4.380475432	3.976911465	1	1	2	0.997	0.8176666666666668	0.844
COG8	4.44080249	4.035690913	4.535686591720503	3.649358696	1	0	1	0.9626999999999999	0.954	0.989
COIL	3.733565972	3.702733048	3.776981902	3.704482097	1	1	1	0.991	0.578	0.9660000000000001
COL4A3BP	3.9767306617499996	4.006914916	3.74265716	3.322695154	1	1	1	0.143	0.794	0.972
COLGALT1	4.472461312	4.440896777	4.210496639	4.14310298	1	1	1	0.999	0.953	0.985
COMMD1	4.376511454	5.04208874	7.805993236	4.44893734	1	1	1	0.22	0.823	0.974
COMMD10	5.535580762	5.219349914	4.491116438	4.600830784	0	1	1	0.992	0.8707	0.991
COMMD2	5.366340435	4.754227919	4.371572177	4.492203035	0	1	2	0.127	0.91	0.997
COMMD3	3.609592711	4.560873411	4.496961173	4.245906179	1	1	2	0.974	0.7598750000000001	0.989
COMMD4	5.907474057	4.955805931	4.414360708	4.394597292	0	0	0	0.654625	0.8939	0.981
COMMD5	10.47990236	4.71463427	4.278802724	4.508879526	0	0	1	0.7803333333333334	0.8284285714285714	0.981
COMMD7	5.732007054	3.893981227	4.376247467	4.189685045	0	1	0	0.911	0.9158333333333335	0.992
COMMD8	5.662526358	4.499427311333334	4.340149396	4.356683185	0	0	1	0.921	0.8324444444444445	0.943
COMMD9	4.599665061	4.566055067	4.148438099	4.149574265	0	1	1	0.851	0.895375	0.8696999999999999
COMT	4.632950709	4.976109501625	4.65547349	4.086816296	1	0	1	0.949	0.969	0.975
COPA	4.30386237	4.31960587	4.275109352	4.203497876	2	2	2	0.976	0.999	0.995
COPB1	4.731309323	4.478926459	4.445506001	4.39488116	2	2	2	0.992	0.997	0.991
COPB2	4.514128882	4.43019756	4.352198671	4.3285863	2	2	2	0.976	0.968	0.99
COPE	4.334856408	4.201553369	4.099962088	4.266882302	1	2	2	0.42	0.998	0.994
COPG1	4.66488145	4.481883282	4.190835862	4.161785118	2	2	2	0.996	0.998	0.993
COPG2	3.80120317	4.468250201	5.312920224	4.575576583	2	1	2	0.857	0.606	0.293
COPS2	4.977416268	5.092614587	6.32820282	4.433895388	1	2	2	0.78	0.185	0.871
COPS3	5.886165141	5.19851913	5.081323616	4.546470585	2	1	1	0.155	0.606	0.991
COPS4	4.44453184	5.161013151	5.015881509	4.524415558	2	1	2	0.261	0.96	0.981
COPS5	4.94016991	5.597566037	4.849589788	4.385769621	1	1	2	0.974	0.975	0.996
COPS6	5.284152517	5.180417449	5.001130264	4.551653369	1	1	2	0.923	0.606	0.988
COPS7A	4.679433146	4.496125113	4.253894923	4.324331312	1	1	2	0.737	0.471	0.138
COPS7B	10.47990236	5.495059446	5.571906853	4.565514178	1	1	2	0.31025	0.935	0.942
COPZ1	4.583169946	4.237145361	4.324437246	4.251818286	1	1	2	0.856	0.392	0.993
COQ5	4.130644347	4.754038367	4.285157741	3.643254276	1	0	0	0.995	0.848	0.937
COQ6	4.444884056	5.796607751	4.767263525	5.09157606	1	1	1	0.993	0.606	0.626
COQ7	5.369670118	5.402853042	4.670817467	3.936539993	0	0	1	0.217	0.7172222222222223	0.984
COQ9	4.711213469	5.627448437	4.820741137	4.14472077	2	1	2	0.999	0.855	0.863
CORO1A	10.47990236	5.906655289	6.014805026	4.251974895	2	2	2	0.323	0.999	0.996
CORO1B	4.631880274	4.295528762	3.767575101	4.645611308	1	2	2	0.974	0.986	0.995
CORO1C	4.375995987	5.157404512	4.422736623	4.519949931	2	2	2	0.994	0.998	0.991
CORO2A	4.713288894	4.4610290934285715	4.524317984	3.374442644	0	0	1	0.876	0.104	0.941
CORO7	3.8909642273000005	5.608889208	4.41180386	3.888385836	2	2	2	0.8996000000000001	0.977	0.984
COTL1	4.214267073888889	5.617538076	4.860680245	4.427776467	2	2	2	0.6473333333333333	0.992	0.984
COX17	3.759617469	3.9145037591666667	3.389900478	3.615636492	1	1	1	0.989	0.786	0.979
COX20	5.758737723	5.217611522	4.72598861	3.848145599	2	1	1	0.982	0.8754000000000002	0.785
COX4I1	4.916522397	5.847218818	5.568829119	4.589690999	2	2	2	0.97	0.984	0.977
COX5A	5.153343616	5.994130989	4.535686591720503	4.459924737	0	2	2	0.999	0.164	0.862125
COX5B	5.262866339	5.847695211	5.510804338	4.860068186	1	2	2	0.99	0.95	0.964
COX6B1	5.036530435	5.124202046	4.432351335	4.210674691	1	1	2	0.99	0.465	0.8416666666666666
COX6C	5.949443918	5.530404802	5.950986244	4.635592693	1	2	2	0.997	0.983	0.89
COX7A2	4.321214495	5.519619223	4.535686591720503	4.676876706	0	1	1	1	0.987	0.912
COX7A2L	4.773815312	5.393131969	5.033824338	4.410589796	1	1	2	0.883	0.994	0.818
CPD	2.814210397	3.1469863315	2.847870113	3.600157524	0	0	2	0.989	0.9083333333333333	0.903
CPNE1	5.096280739	4.9654287009999996	4.727688658	4.265661344	2	2	1	0.77	0.356	0.998
CPNE2	4.514917197	4.506022055222222	4.540962277	3.849423936	0	0	2	0.78	0.9301111111111111	0.974
CPNE3	4.323059233	4.694343391	4.659033176	5.147279337	2	2	1	0.999	0.874	0.983
CPOX	4.96320121	4.330325362	4.566200641	3.799548355	2	1	1	0.984	0.913	0.758
CPPED1	5.607183465	5.573176323	4.895067303	4.488310474	1	1	1	0.916	0.955	0.991
CPQ	6.026703787	3.8691230661999994	3.119188077	9.469596041	1	1	1	0.944	0.309	0.972
CPSF1	4.183087772	4.81625735	4.444156006	4.426856587	2	2	2	0.998	0.269	0.997
CPSF2	3.143936738	3.928939118	3.544287114	3.415231771	2	2	2	0.99	0.477	0.993
CPSF3	4.232467481	4.566647629	4.750161907	4.093127155	2	2	1	1	0.831	0.952
CPSF3L	4.243726748	3.386523579	5.017233478	3.986183833	0	1	1	1	0.932	0.643
CPSF6	3.982630573	4.951210785	4.633174382	4.29338666	2	2	2	0.992	0.992	0.976
CPSF7	4.238517054	4.634146294	4.311858966	4.121408345	2	2	2	0.999	0.998	0.996
CPT1A	5.67774646	5.108046296	4.804619226	4.8962489830000004	2	2	1	0.994	0.991	0.976
CPT2	4.691549697	5.487593848	4.834947684	5.461099261	1	1	1	0.999	0.407	0.983
CPVL	5.510731564	4.596225503	4.092158842	4.163179587275799	0	1	0	0.377	0.309	0.987
CRAT	4.656870398	4.861330631	5.376129897	4.634758114	1	1	2	0.998	0.881	0.079
CREB1	4.7915836929	4.853755338	4.535686591720503	3.79281145	0	1	2	0.963	0.952	0.165
CRELD2	4.55721867	3.8905789036000002	3.7825064	4.477586783	1	0	1	0.998	0.9122857142857141	0.987
CRK	6.426517583	4.525195809	4.105284502	4.096392464	0	0	2	0.78	0.873111111111111	0.983
CRKL	4.262778464	4.530662134	4.840700701	4.266629812	1	2	2	0.9895999999999999	0.999	0.986
CRNKL1	3.374134462	3.89912012	3.612808017	3.363287809	2	2	2	0.984	0.88	0.99
CROCC	2.350327089	4.39638555	4.412677074	4.438525109	2	2	2	0.92	0.903	0.114
CRTAP	4.074379922	4.2857213956999995	3.920625894	3.85912843	0	0	0	0.986	0.8777777777777778	0.233
CRYL1	5.656411303	3.836415448	4.526375865	3.938236412	1	1	0	0.833	0.34	0.487
CRYZ	5.311011455	5.457259407	4.860223173	4.086379593	2	1	1	0.997	0.881	0.965
CRYZL1	5.118574482	4.042735428	4.535686591720503	4.407670015	0	1	2	0.143	0.938	0.81225
CS	4.555612227	5.861651945	5.439447937	4.623127975	2	2	2	0.982	0.338	0.968
CSDE1	3.41988828	2.898780747	3.223305997	3.379973745	2	2	2	0.96	0.997	0.994
CSE1L	5.624396496	4.618194994	4.930083012	4.354771053	2	2	2	0.923	1	0.991
CSK	5.460852796	4.796938647	4.626021283	3.828945698	2	2	2	0.74	0.998	0.992
CSNK1A1	3.231634091	3.901103605	3.14806702	3.053670938	2	1	2	0.891	0.957	0.987
CSNK2A2	4.017625492	4.734047013	7.493514334	4.439186437	1	1	2	0.987	0.974	0.937
CSNK2B	4.657458985	4.404436155	4.097655741	4.501752227	1	1	2	0.9	0.242	0.975
CSRP1	4.017103482	4.548017654	4.286038725	4.163179587275799	1	1	0	0.811	0.878	0.984
CST3	2.721426998	2.9963728488571424	2.524127363	2.874016515	0	0	1	0.776	0.9402857142857143	0.902
CSTB	4.643563634	5.260122127	3.46407828	4.482041639	2	1	1	0.981	1	0.979
CSTF1	4.699607257	4.765663565	4.520069709	4.463456841	1	1	1	0.758	0.914	0.945
CSTF2	4.315085229	4.812842675	4.535686591720503	4.220169251	1	1	2	0.977	0.356	0.988
CSTF2T	3.925728652	4.097639129	4.535686591720503	3.277031519	1	1	2	0.999	0.995	1
CSTF3	4.290788154	4.895389038	4.631851065	4.190321187	2	2	1	0.994	0.663	0.992
CTAGE5	4.003087823	4.545770439	4.093727705	4.202870064	1	2	2	0.998	0.859	0.214
CTBP1	4.530425088	4.758165913	4.546534211	4.147774739	2	1	2	0.999	0.987	0.979
CTBP2	3.286384929	4.213977217899999	4.066047963	3.927778237	0	1	2	0.651	0.972	0.997
CTBS	3.414113607	5.819115103	4.949964838	4.163179587275799	0	1	0	0.961	0.6928999999999998	0.95
CTCF	3.330274077	4.958134253	4.548652743	4.036768414	2	1	1	0.976	0.8005000000000001	0.93
CTDP1	4.457481913	4.327425243	4.026975372	3.949357325	1	2	1	0.932	0.395	0.993
CTNNA1	3.151667075	3.3944776744999996	2.547959693	3.743225584	0	0	2	0.991	0.91	0.866
CTNNBL1	3.473952058	4.302618101	3.852612646	3.938625987	2	2	2	0.994	0.976	0.991
CTNND1	3.864407151	3.441090945	3.122188698	3.891493714	0	0	2	0.999	0.9355	0.958
CTPS1	10.47990236	4.070820017	5.591703142	3.971894402	2	1	2	0.808	0.7488	0.956
CTPS2	6.040649871	4.669271111	4.95944024	4.43280292	1	1	1	0.78	0.8466666666666667	0.931
CTR9	2.910718899	3.683942286	3.966340722	3.178512059	2	2	2	0.986	0.996	0.958
CTSA	3.761595386	4.381092998500001	3.508645716	4.071928523	0	1	0	0.995	0.7437499999999999	0.992
CTSB	3.949126093	3.6213347936250004	2.918473188	4.233106004	0	1	1	0.999	0.8474999999999999	0.982
CTSC	3.793847393	8.3015157	4.361594309	5.473870234	1	2	0	0.999	0.992	0.998
CTSD	4.102213521	3.70450671	2.811088021	4.445576386	0	2	2	1	0.999	0.977
CTSG	3.047707835	4.760972337	4.148517041	4.163179587275799	0	1	0	0.143	0.666	0.006
CTSH	3.852930959	3.965336258	3.810034576	4.163179587275799	1	0	0	0.994	0.9677777777777776	0.997
CTSS	3.298610793	3.591101231	3.129782282	4.163179587275799	2	2	0	0.94	0.992	0.997
CTSZ	4.148027499	3.437561454	3.353476645	3.860329631	2	1	0	0.997	0.99	0.998
CTTN	3.823016913	3.9572777125	3.734259047	4.061993532	0	0	2	0.988	0.9544999999999999	0.802
CUL1	4.238473766	3.522529667	3.833845224	3.689804027	2	2	2	0.766	0.743	0.995
CUL2	4.369397218	4.6591753	4.461288268	4.002521628	2	1	2	0.999	0.141	0.971
CUL3	4.077757759	4.303902918	3.923457383	3.783257381	2	2	2	0.999	0.996	0.991
CUL4A	4.172215683	3.969933359	3.674222565	3.759268018	2	2	1	0.883	0.995	0.996
CUL4B	3.383881659	4.482426115	4.156364289	3.816304742	2	2	1	0.986	0.989	0.99
CUL5	5.056303129	5.119065095	4.458547764	4.202077262	1	2	2	0.995	0.97	0.964
CUTA	4.835289351	5.117939919	5.161391648	4.522451401	1	1	1	0.077	0.8824444444444445	0.948
CUX1	6.030836691	3.169433448	3.582351591	3.16463081	1	1	2	0.574	0.337	0.949
CWC15	2.960985537	4.103568557	3.694190326	3.153077844	2	1	2	0.792	0.996	0.995
CWC22	4.155126034	3.988039156	3.828054268	3.665406098	2	2	0	0.95	0.999	0.992
CWF19L1	4.263991669	4.860912574	4.162594936	3.655348523	1	1	1	0.485	0.305	0.988
CYB5A	5.193639951	3.960355922	3.892942118	4.295610535	0	1	2	0.992	0.606	0.8873333333333334
CYB5B	7.737815565	4.3299070878000006	4.535686591720503	4.688582594	1	1	2	0.922	0.935	0.282
CYB5R1	4.91812519	5.174136408	4.710952613	4.742398487	0	1	1	0.998	0.606	0.94
CYB5R3	4.548229396	5.665810581	5.020770426	4.453905338	1	2	2	0.991	0.971	0.99
CYC1	6.029263577	5.1028840225000005	5.5725988	4.9035251	2	0	2	0.574	0.8554444444444445	0.941
CYCS	4.55533898	5.321735997	5.066933709	4.701643326	2	1	2	0.98	0.419	0.98
CYFIP1	4.004820941	4.677890768	4.042243924	4.346127399	0	0	1	0.923	0.8643333333333334	0.991
CYFIP2	3.634423268	5.207084364	4.70131638	4.03085438	2	2	2	0.893	0.993	0.258
CYP20A1	5.459640832	4.773173051	4.213400861	4.966244439	1	1	1	0.991	0.943	0.994
CYP27A1	3.81220267	2.921762753	2.609407809	4.163179587275799	0	0	0	0.998	0.8662857142857143	0.956
CYTH1	3.8972705359999997	3.093357952	3.288401888	3.595200443	1	1	1	0.9753333333333332	0.733	0.989
DAAM1	3.174087642	3.719384411	5.992993378	2.818338555	1	0	2	0.978	0.986	0.922
DAD1	5.22405169	5.335521625	4.6588626	4.900210123	1	1	2	0.946	0.905	0.98
DAGLB	4.589690999	4.499754113	4.046955915	4.163179587275799	1	1	0	0.353	0.393	0.991
DAK	5.676729829	5.62012909	5.683317828	4.163179587275799	2	1	0	0.399	0.121	0.969
DAP3	3.85773576	4.371332152	4.338492633	4.181485098	1	0	2	0.941	0.317	0.984
DARS	5.172708791	4.446432334	4.874708654	4.674033716	2	2	2	0.993	0.294	0.981
DARS2	4.405523411	5.459313137	5.147756071	4.456043531	2	1	2	0.991	0.91	0.978
DAXX	10.47990236	4.414033893	4.418900847	3.706350935	1	1	1	0.6044285714285714	0.914	0.988
DAZAP1	4.172616472	5.279307825	5.519166287	4.807792612	2	1	2	0.963	0.606	0.962
DBI	5.367908726	5.366078813	4.784579172	5.142610476	2	2	2	0.835	1	0.948
DBN1	4.384585857	5.55302052575	10.82751065	4.30820516	0	1	2	0.651	0.309	0.043
DBNL	4.44186271	5.149538897	4.802856432	4.413561638	1	1	2	0.989	0.97	0.972
DBT	5.601971209	5.484510585	5.206426833	4.987400785	1	1	2	0.798	0.473	0.999
DCAF11	4.016383021	3.574225892	3.992385662	3.32092687	0	0	0	0.215	0.6224285714285714	0.8763333333333334
DCAF7	4.036415263	3.51416886	3.420051847	3.35421059	0	1	2	0.834	0.932	0.9264444444444444
DCAF8	3.522706799	4.6132071805	3.45087604	3.511754372	0	0	0	0.991	0.9530000000000001	0.976
DCAKD	5.443879845	4.377089467	5.974084383	4.15633296	1	0	2	0.902	0.5843333333333334	0.861
DCP1A	3.8385270584999995	3.711838858	3.867715778	3.98363644	1	1	1	0.99	0.878	0.806
DCPS	3.455590865	5.892892052	5.391069732	4.630272471	2	2	2	0.78	0.968	0.979
DCTN1	4.857888073	4.796534071	4.620935262	4.303659606	2	2	2	0.991	0.992	0.985
DCTN2	4.339653959	4.88919809	4.617829715	4.150299474	2	2	2	0.996	0.995	0.991
DCTN3	4.239368001	4.953062677	4.993821396	4.218359988	1	1	2	0.774	0.203	0.988
DCTN4	4.614129927	4.91719603	4.551811602	4.164570007	1	1	2	0.997	0.607	0.994
DCUN1D1	10.47990236	5.128038999	4.306238406	4.149511179	1	1	1	0.66375	0.309	0.98
DCXR	6.844483156	6.031495028	4.962103097	9.469596041	2	2	0	0.93	0.966	0.979
DDAH2	6.710847052	5.896741695	4.385844338	4.840629585	1	1	2	0.143	0.099	0.992
DDB1	3.991092932	4.291171516	3.905461526	3.581600433	2	2	2	0.989	0.997	0.985
DDI2	5.354191901	4.903554782	4.11413085	4.064108697	1	2	2	0.8805555555555554	0.948	0.958
DDOST	5.671531285	5.258791407	4.721147147	4.903012963	2	2	2	0.987	0.992	0.972
DDRGK1	3.842908698	5.099012405	4.012501624	3.559852188	2	2	0	0.927625	0.999	0.991
DDX1	4.210659855	5.067185745	4.811110608	4.074991834	2	2	2	0.986	0.115	0.989
DDX10	3.44118703	3.494869858	4.535686591720503	2.729289704	2	0	2	0.991	0.818	0.9721428571428571
DDX17	3.700610377	4.466459691	4.093344062	3.92972539	2	2	2	0.995	0.998	0.988
DDX18	3.751830779	3.983803987	3.623754094	3.581182879	2	1	2	0.998	0.981	0.993
DDX19A	4.88199857	3.99766845	4.070103098	3.866858261	2	2	2	0.685	0.7766249999999999	0.997
DDX21	3.411147713	3.724005256	3.523444512	3.596462585	2	2	2	0.965	0.999	0.987
DDX23	3.89075851	4.735259411	4.196705584	4.06539624	2	2	2	0.994	0.996	0.994
DDX24	2.640199534	3.213501409	2.909357058	2.524768183	2	2	0	0.897	0.998	0.971
DDX27	3.422632662	3.780090334	3.186146	3.188251655	2	2	2	0.984	0.998	0.986
DDX28	3.012048438	3.3861942477142857	2.657808985	3.077358342	2	1	2	0.932	0.996	0.996
DDX39A	3.854965763	4.752184031	5.010695292	4.303037538	0	1	2	0.889	0.983	0.979
DDX39B	4.422448549	5.431934381	5.286017027	4.649177502	2	2	2	0.997	0.458	0.992
DDX3X	3.306007195	3.342826468	3.527418788	3.647979332	2	2	2	0.997	0.999	0.99
DDX41	2.920361967	3.781527001	3.443010884	3.863777693	2	1	2	0.988	0.606	0.992
DDX42	3.365777436	4.138664432	3.856129673	3.554862229	2	2	2	0.984	1	0.984
DDX46	4.380400313	4.640305643	4.421703974	4.212394229	2	2	2	0.96	0.997	0.99
DDX47	3.075190195	3.771748932	3.076113386	3.003898836	2	1	2	0.984	0.999	0.978
DDX5	2.917662618	3.139009768	3.166866485	2.996681823	2	2	2	0.96	0.998	0.99
DDX50	3.274234843	3.867611242	3.517794529	3.550995747	2	2	2	0.943	0.999	0.996
DDX51	3.150725456	3.564364434	3.583630043	3.409628407	2	1	2	0.981	0.9764444444444444	0.997
DDX52	2.895856688	3.811384656	3.218315668	3.038552271	2	1	1	0.967	0.8436250000000001	0.9744999999999999
DDX54	3.655193396	3.660325647	3.273401888	2.83309569	2	2	2	0.996	0.998	0.975
DDX55	3.665482876	4.599886251	4.535686591720503	3.710347361	2	1	1	0.999	0.606	0.993
DDX56	2.777140846	3.275256158	3.063344192	2.988153628	2	1	2	0.947	0.992	0.94
DDX58	10.47990236	5.311934235	4.799173248	4.163179587275799	2	2	0	0.4855714285714286	0.897	0.854
DDX6	3.590494552	4.246421665	4.011162209	3.887463884	2	2	2	0.993	0.992	0.993
DDX60	10.47990236	5.032827222	4.642860883	4.163179587275799	2	2	0	0.6616666666666667	0.192	0.875
DECR1	5.361221741	6.134241505	5.76023842	5.553730605	2	1	2	0.996	0.706	0.942
DEK	4.353241283	5.469093362	4.865825298	4.987393961	2	2	2	0.998	0.995	0.996
DENND2D	3.314476871	4.828073708	4.17681509	4.163179587275799	1	2	0	0.929	0.996	0.8744
DENND4B	3.6735151075000005	4.473682418	4.086362792	2.297069912	2	1	0	0.9277500000000001	0.878	0.991
DENND4C	3.995775745	4.076977965	3.537445913	4.997225787	1	2	0	0.871	0.996	0.988
DENR	10.47990236	5.007918273	4.985734493	4.369219978	2	1	2	0.577	0.06	0.98
DEPDC5	3.237069315	4.89529178	4.739403832	4.233483122	1	0	0	0.349	0.9663	0.844
DERA	2.927721063	5.551081854	4.834470744	9.469596041	1	1	0	0.957	0.916	0.99
DERL1	4.749227239	4.794214889	3.904091635	4.163179587275799	0	1	0	0.134	0.998	0.715
DFFA	4.704852612	4.775975687	4.073393275	3.306263798	2	1	1	0.78	0.98	0.983
DFNA5	10.47990236	4.758225108111111	2.90875726	3.916891137	0	0	0	0.78	0.65175	0.943
DGAT1	5.519474947	9.830679305	3.827740830333333	3.952492938	0	0	0	0.983	0.6726	0.996
DGKZ	3.839633750099999	4.353189822	4.057645999	4.000930916	1	1	1	0.9538	0.982	0.988
DGUOK	5.258021275	5.758983789	4.512998277166666	5.079980992	1	1	1	0.919	0.33	0.952625
DHODH	5.725641809	5.262835256	6.157345444	4.839926053	1	1	2	0.991	0.982375	0.447
DHRS1	5.624793378	4.432089798	4.442427702	4.353781469	1	0	2	0.963	0.467	0.955
DHRS4	5.351692243	5.256328024	4.633572981	5.574208954	1	1	1	0.988	0.6534	0.983
DHRS7	4.238863289	5.150495782	4.657715197	4.391840818	1	2	0	0.995	0.981	0.992
DHRS7B	4.387225597	4.710551611111112	4.86023867	4.143801171	1	0	2	0.997	0.9355555555555556	0.959
DHTKD1	4.548282324	4.96920895	5.770175525	6.934371893	0	1	0	1	0.102	0.9705999999999999
DHX15	4.034453005	4.808763878	4.570247423	4.160319551	2	2	2	0.988	0.999	0.987
DHX16	3.602558748	4.001589449	3.840612929	3.479916136	2	2	1	0.99	0.992	0.988
DHX29	3.913881278	4.070325056	4.313587181	3.901891858	2	1	2	0.993	0.911111111111111	0.978
DHX30	3.511336462	3.854203196	3.744101272	3.746110088	2	2	2	0.956	0.924	0.997
DHX36	3.386320602	3.762617715	3.750374285	3.038025186	2	1	2	0.694	0.999	0.993
DHX37	3.597832673	3.790533108	3.685373315	2.740000962	2	1	0	0.948	0.9126	0.993
DHX38	3.324604273	3.774804825	3.720523459	3.48911668	2	2	1	0.939	0.991	0.995
DHX8	2.699681951	3.704925033	3.24376354	2.971285881	1	1	2	0.957	0.993	0.983
DHX9	4.148217028	4.666650912	4.657734173	4.313814708	2	2	2	0.999	0.996	0.994
DIABLO	4.89740687	5.540396503	5.030843068	4.163179587275799	1	1	0	0.999	0.916	0.995
DIAPH1	4.240117388	4.564014803	4.836631052	3.975898807	2	2	2	0.984	0.998	0.989
DIAPH2	4.216237659	4.719971001	4.843659388	3.892677074	2	0	1	0.785	0.873	0.974
DICER1	4.433491789	3.651307381	3.606394182	3.924998459	1	1	2	0.772	0.625	0.991
DIDO1	3.392425689	4.010292439	4.055031845	3.424197506	2	2	2	0.997	0.966	0.995
DIEXF	3.689104429	3.85123212	4.535686591720503	3.084292451	1	2	0	0.996	0.87	0.94
DIMT1	3.097431093	4.170502812	3.890145427	3.554862229	2	1	2	0.989	0.996	0.989
DIP2B	3.8464469120000007	4.263496445	3.581405596	4.055361154	2	1	2	0.996	0.974	0.995
DIS3	4.154090367	4.439186437	4.271136973	4.238185132	2	2	2	0.426	0.945	0.987
DKC1	5.241350111	5.382658515	5.15872191	5.051252468	2	2	2	0.964	0.927	0.993
DLAT	4.414045999	6.166436243	5.427238147	4.654407869	2	1	2	0.999	0.251	0.96
DLD	4.946800525	5.656537117	5.496762405	4.713970778	2	2	2	0.997	0.733	0.979
DLG1	4.200669613	4.216813746375	4.505769652	3.879747717	1	1	1	0.991	0.317	0.985
DLST	5.203396611	6.333828323	5.47451605	4.9757332419999996	2	2	2	0.999	0.986	0.971
DMAP1	3.083972062	4.334921924	3.366157251	3.787162483	1	2	2	0.964	0.938	0.915
DMTN	3.639321495	4.25950056525	10.82751065	3.421588071	0	0	2	0.997	0.087	0.933
DMXL1	3.9000147490000003	4.268549938	3.693667971	4.078706252	2	1	1	0.996	0.916	0.995
DNAJA1	3.840548486	3.626711454	3.483115253	3.302628565	2	1	2	0.983	0.484	0.988
DNAJA2	4.160163513	4.460676064	4.293031473	3.866983798	2	1	2	0.977	0.993	0.996
DNAJA3	4.770523595	5.151104233	4.58362985	3.897457441	2	1	2	0.994	0.9448333333333334	0.994
DNAJB1	4.933034048	4.611182078	3.833974974	3.760153056	2	2	2	0.972	0.999	0.996
DNAJB11	5.279445406	5.021773039	4.452566642	4.733959101	2	1	2	0.999	0.926	0.978
DNAJB12	3.612996831	3.71027564775	3.38601606	3.354664668	0	0	1	0.976	0.9558571428571428	0.995
DNAJB2	3.43459992	3.663612927	3.968081926	2.930606914	1	1	1	0.979	0.994	0.9853000000000002
DNAJB6	3.116355716	3.222867846	3.124477229	3.29753912	1	1	1	0.944	0.862	0.948
DNAJC1	3.199489111	3.864035917	3.643855937	4.163179587275799	0	2	0	1	0.972	0.999
DNAJC10	4.597057366	4.876509439	4.584334625	4.059235385	2	1	2	0.899	0.8338000000000001	0.993
DNAJC11	5.0603647	5.107979767	4.845564091	4.682492273	1	1	2	0.994	0.238	0.941
DNAJC13	4.370649662	4.973030342	5.096109379	4.3280851	2	1	2	1	0.959	0.983
DNAJC17	4.000009219300001	4.965714634	3.993639858	3.534153609	1	1	1	0.9502222222222222	0.888	0.986
DNAJC19	4.853334101	4.931765232	4.535686591720503	4.639484652	0	1	2	0.998	0.914	0.9191999999999998
DNAJC2	10.47990236	4.150646128	4.654493541	3.890084098	1	1	1	0.5765714285714285	0.06	0.246
DNAJC3	4.190941792	3.777645541	3.635478677	4.428850581	0	1	2	0.997	0.99	0.99
DNAJC7	4.090804972	3.518446942	3.626365549	2.939426437	2	2	2	0.857	0.911	0.994
DNAJC8	3.731268221	4.62572743	4.082794786	3.693195128	2	2	2	0.998	1	0.974
DNAJC9	4.9425882457500006	5.263917415	5.705084959	3.906367041	2	2	2	0.98	0.998	0.949
DNASE2	3.860034733	4.146810502	3.397724692	4.163179587275799	0	1	0	0.885	0.787	0.9836
DNM1L	5.050150836	4.647223422	5.380394926	4.378219396	2	2	2	0.904	0.969	0.988
DNM2	4.330614912	4.681714474	4.288169149	4.004729799	2	2	2	0.994	0.991	0.987
DNMT1	3.5201720677	3.461257138	3.115690719	3.505076801	2	2	2	0.969	0.988	0.941
DNPEP	5.549655683	5.653565793	4.821901221	4.56744755	2	1	2	0.299	0.06	0.993
DNPH1	6.981980173	5.049740616	4.34497357	4.026172782	1	0	1	0.077	0.981	0.139
DNTTIP1	3.602280002777778	3.744456062	3.824393255	3.493867717	1	1	1	0.8818999999999999	0.933	0.844
DNTTIP2	2.681979973	3.653459509	3.4531254750000002	3.064371749	2	2	2	0.952	0.998	0.926
DOCK11	4.551708146999999	4.922728971	4.635631493	4.506288636	2	2	1	0.9136999999999998	0.996	0.987
DOCK7	4.409240457	4.078553876	3.700585668	4.218992867	1	0	2	0.992	0.881	0.98
DPAGT1	4.923667553	5.897862408	4.963822889299999	4.163179587275799	1	1	0	0.252	0.97	0.966
DPF2	3.789832772	4.349309726	4.04744511	3.923576012	1	1	2	0.999	0.917	0.9906
DPM1	4.45057274	3.955791056	4.692585648	4.278026305	1	1	2	0.997	0.966	0.955
DPM3	6.652816577	4.883800760555555	4.659639432	4.180919733	1	0	1	0.81	0.998	0.984
DPP3	5.949013622	5.01790216	4.9757332419999996	4.549763179	2	2	2	0.622	0.989	0.972
DPP4	3.725259598	9.830679305	10.82751065	4.163179587275799	0	1	0	1	0.752	0.277
DPP7	4.891618998	4.6878075234444445	4.814815038	5.423989204	2	1	0	0.205	0.739	0.993
DPP9	4.579072587	4.87518969	4.10638841	4.163179587275799	1	1	0	0.812	0.911	0.748
DPYD	4.807800778	4.854254351	4.817519691	4.163179587275799	1	1	0	0.663	0.921	0.995
DPYSL2	4.575401462	4.878946013	4.545526333	4.384224218	2	2	2	0.391	0.994	0.991
DR1	4.389769082222222	4.883892237	4.335642324	4.145876995	1	1	1	0.7147777777777777	0.971	0.996
